GENEID,logFC,p_value,adj_p,-log10_p
BEGAIN,-4.656022248446194,0.0014026180313571341,0.018536621247665114,2.8530605823283177
BEX3,1.9937201957798338,1.6848087133759093e-05,0.003976612284518202,4.773449400098944
BHLHE40,-1.306713786556438,0.0002692910322328903,0.010004470891336544,3.569778108959892
BHLHE40-AS1,-1.0890705596529742,0.004197812858332604,0.029132630909946052,2.376976926498044
BICDL2,3.3883453191246367,0.010691132199499515,0.04616071624361732,1.9709763002207825
BIRC3,-1.5996110239893309,1.540997329477466e-05,0.003976612284518202,4.812198113905984
BLK,-3.291489705972048,0.005631659211183479,0.033751918422767486,2.249363633549976
BMERB1,1.3687534124182807,0.00015547122159878838,0.008270972122250808,3.8083499890006025
BMP1,-1.1053913473287302,0.0009616136808103886,0.016007042010564142,3.0169993666202513
BNIP3,2.4846106261973357,7.322249338967079e-05,0.006099612290806869,4.135355486504228
BRPF3-AS1,2.9157200467129534,0.010971463648706341,0.04679861978821671,1.9597354314813547
BTBD8,1.6370813884007758,0.008956205866736528,0.0421674984590526,2.0478759323149673
C12orf75-AS1,1.048015456538903,0.003022632590457166,0.02505942637353599,2.51961463933703
C14orf132,4.842675569627719,0.0004570534568625341,0.011913380242266068,3.3400330019811446
C16orf74,2.9748521598801485,0.006038861597767328,0.034875089450481116,2.2190449236976466
C17orf97,-4.113362488002068,0.0007267565320228414,0.014232593230910622,3.1386110561399536
C1QL1,1.1848903447126489,0.000640647555242431,0.013575774086404554,3.1933808268135966
C1QTNF6,1.0522541442125508,0.002356188434168457,0.02239100160839997,2.627789980163757
C20orf85,-4.918574051214093,0.0011583087476241837,0.017312973302113333,2.936175663823285
C2CD4D,1.7813315536311087,0.0036150786988695073,0.027035891509555994,2.441882243843107
C3,-3.60990757836202,0.00498669346146949,0.031882352767321036,2.302187327607581
C4BPB,-1.242470706644422,0.0004606752085374093,0.011969082673644571,3.3366051588892924
C5AR2,1.0704042074021256,0.008697682467979887,0.04158903855685617,2.0605964514558495
C6orf223,1.3399390428458702,0.00012157594098198066,0.007388442505869338,3.9151523603639364
CABP1,1.968963531869506,0.011533943209938611,0.048160016714203946,1.9380221912701021
CABP4,1.5109745417749054,0.00954012701996066,0.04350354887265896,2.0204458429373338
CACNA1C-AS1,1.0729993511271,0.007380664248390409,0.03843789550921006,2.1319045505849763
CACNA1I,1.8788048023169814,9.799295362357997e-06,0.003637881889195381,5.008805151985249
CACNB3,1.0607184279457513,0.005681442712926092,0.0339356408564669,2.245541368038413
CALCRL,-1.8023213995810532,0.00039768912150706874,0.011471853256716576,3.400456288657138
CALD1,-2.674122604342818,0.007311899576710912,0.038302242046470016,2.1359697819322943
CALHM3,3.2712603970723455,0.0019724856083833306,0.02097986028068878,2.7049861567991536
CALHM6,2.323913219522889,2.4336117631594673e-05,0.004159471394818622,4.6137487040706215
CAMK1,-1.1195893582580396,0.0004192862039121314,0.011616257908293603,3.3774894272778164
CAMK1D,-1.1601240708565328,3.00236143959392e-05,0.004316050463971908,4.522537026359136
CAMK2N1,-1.1560021181251035,0.010450972076108987,0.04563568722586253,1.9808433126480474
CAPN12,1.0670217973461078,0.0009167091068685023,0.015701731602424253,3.037768454214339
CAPN5,1.636262192352362,0.0010308150386378087,0.016416566411377193,2.9868192541201886
CARD6,-1.559583496274314,0.002395805049692978,0.02250449000748459,2.6205485240486635
CASKIN1,2.5431188733598695,0.012309433808051624,0.049839307461367915,1.90976192267339
CAVIN1,2.373993293570945,0.00044436870229824663,0.011802952968318294,3.3522565368099864
CAVIN3,-1.712919197430085,0.003318073333332151,0.02603587218933433,2.4791140197855737
CBLN3,-1.012492860303766,0.000512940932735923,0.01240300681443766,3.289932642809809
CC2D2B,-4.136242593503606,0.0007916025262739701,0.014790149169781825,3.1014928284814394
CCDC122,1.8178975789801393,0.003594418600616431,0.026998235011594863,2.4443713469956636
CCDC144A,1.5714151725553744,0.009310661870182226,0.04300390157410559,2.031019445081952
CCDC15-DT,1.306287745758198,0.004631858638665463,0.03078950952607634,2.3342447034655
CCDC183,1.4335416036271145,0.0023639488946717545,0.022437483132011785,2.626361916539497
CCDC74A,1.978322765598521,0.011203664342626636,0.04731385537680284,1.9506399109452839
CCDC74B,2.47880911564745,0.0003002742142049968,0.01046486276730353,3.522481960872294
CCDC86,-1.290514272128588,1.7274472822113853e-05,0.003976612284518202,4.7625951974380145
CCL1,-6.602149705302498,0.0020817884533694845,0.02129503164530068,2.6815634046055643
CCL22,-3.9038529241140143,6.62813542961363e-05,0.005895243163099581,4.1786086264245474
CCL3,-3.2474184057457425,4.6895345467149114e-05,0.005066785658817151,4.328870260445838
CCL4,-2.5400921516743047,2.6710928880885536e-05,0.004233965105357505,4.573311008989914
CCNI2,-1.2424175584939512,0.0016241209527493251,0.01954318441754225,2.7893816307872323
CCR10,-2.1537190745138304,0.002007187242116169,0.021117016200975315,2.6974121121040464
CCR8,-4.239570014044372,0.00016305237297282982,0.00831177723360303,3.7876728763336054
CD276,-2.112270777324448,0.0034720640119890018,0.02647707100964531,2.4594122766414754
