,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
1395,GO_Biological_Process_2023,Positive Regulation Of Amyloid-Beta Clearance (GO:1900223),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,IL4
1396,GO_Biological_Process_2023,Positive Regulation Of Blood Circulation (GO:1903524),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,APLN
1397,GO_Biological_Process_2023,Positive Regulation Of Cell Killing (GO:0031343),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,SYK
1398,GO_Biological_Process_2023,Positive Regulation Of Deacetylase Activity (GO:0090045),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,VEGFA
1399,GO_Biological_Process_2023,Positive Regulation Of Gliogenesis (GO:0014015),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,IL6
1400,GO_Biological_Process_2023,Positive Regulation Of Helicase Activity (GO:0051096),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,GTF2H2
1401,GO_Biological_Process_2023,Positive Regulation Of Hormone Metabolic Process (GO:0032352),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,GATA3
1402,GO_Biological_Process_2023,Positive Regulation Of Humoral Immune Response (GO:0002922),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,ZP3
1403,GO_Biological_Process_2023,Positive Regulation Of Immune Response To Tumor Cell (GO:0002839),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,GSDME
1404,GO_Biological_Process_2023,Positive Regulation Of Interleukin-5 Production (GO:0032754),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,GATA3
1405,GO_Biological_Process_2023,Positive Regulation Of Kidney Development (GO:0090184),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,MYC
1406,GO_Biological_Process_2023,Positive Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031666),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,LY96
1407,GO_Biological_Process_2023,Positive Regulation Of Mast Cell Activation (GO:0033005),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,NR4A3
1408,GO_Biological_Process_2023,Positive Regulation Of Phospholipid Biosynthetic Process (GO:0071073),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,HTR2B
1409,GO_Biological_Process_2023,Positive Regulation Of Trophoblast Cell Migration (GO:1901165),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,VEGFA
1410,GO_Biological_Process_2023,Positive Regulation Of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,PTGS2
1411,GO_Biological_Process_2023,Protein Localization To Basolateral Plasma Membrane (GO:1903361),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,LIN7A
1412,GO_Biological_Process_2023,Proteoglycan Catabolic Process (GO:0030167),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,SGSH
1413,GO_Biological_Process_2023,Regulation Of I-kappaB Phosphorylation (GO:1903719),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,PLCG2
1414,GO_Biological_Process_2023,Regulation Of MDA-5 Signaling Pathway (GO:0039533),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,DDX60
1415,GO_Biological_Process_2023,Regulation Of NAD(P)H Oxidase Activity (GO:0033860),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,SLAMF8
1416,GO_Biological_Process_2023,Regulation Of T Cell Mediated Immune Response To Tumor Cell (GO:0002840),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,IL4I1
1417,GO_Biological_Process_2023,Regulation Of T-helper 1 Cell Differentiation (GO:0045625),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,TNFSF4
1418,GO_Biological_Process_2023,Regulation Of Adiponectin Secretion (GO:0070163),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,RAB11FIP5
1419,GO_Biological_Process_2023,Regulation Of Cell Adhesion Molecule Production (GO:0060353),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,CXCL8
1420,GO_Biological_Process_2023,Regulation Of Cellular Response To Hypoxia (GO:1900037),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,EPHA4
1421,GO_Biological_Process_2023,Regulation Of Collagen Fibril Organization (GO:1904026),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,EFEMP2
1422,GO_Biological_Process_2023,Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,CXCL8
1423,GO_Biological_Process_2023,Regulation Of Extracellular Matrix Assembly (GO:1901201),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,TIE1
1424,GO_Biological_Process_2023,Regulation Of Glial Cell Differentiation (GO:0045685),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,EPHA4
1425,GO_Biological_Process_2023,Regulation Of Hemoglobin Biosynthetic Process (GO:0046984),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,SLC25A37
1426,GO_Biological_Process_2023,Regulation Of Metallopeptidase Activity (GO:1905048),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,TIMP2
1427,GO_Biological_Process_2023,Regulation Of Microglial Cell Migration (GO:1904139),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,CSF1
1428,GO_Biological_Process_2023,Regulation Of Osteoclast Development (GO:2001204),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,LILRB1
1429,GO_Biological_Process_2023,Regulation Of Potassium Ion Export Across Plasma Membrane (GO:1903764),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,KCNH2
1430,GO_Biological_Process_2023,Regulation Of Prostaglandin Biosynthetic Process (GO:0031392),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,PTGS2
1431,GO_Biological_Process_2023,Regulation Of Skeletal Muscle Contraction (GO:0014819),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,DMD
1432,GO_Biological_Process_2023,Regulation Of Skeletal Muscle Satellite Cell Proliferation (GO:0014842),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,EPHB1
1433,GO_Biological_Process_2023,Regulation Of Systemic Arterial Blood Pressure By Renin-Angiotensin (GO:0003081),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,ENPEP
1434,GO_Biological_Process_2023,Regulation Of Toll-Like Receptor 7 Signaling Pathway (GO:0034155),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,RSAD2
1435,GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,LAPTM4B
1436,GO_Biological_Process_2023,Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0014808),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,NOL3
1437,GO_Biological_Process_2023,Response To Caffeine (GO:0031000),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,GSTM2
1438,GO_Biological_Process_2023,Response To Hepatocyte Growth Factor (GO:0035728),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,LGMN
1439,GO_Biological_Process_2023,Ribosome-Associated Ubiquitin-Dependent Protein Catabolic Process (GO:1990116),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,ASCC3
1440,GO_Biological_Process_2023,"Synaptic Transmission, Dopaminergic (GO:0001963)",1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,SNCA
1441,GO_Biological_Process_2023,Type B Pancreatic Cell Development (GO:0003323),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,CDK6
1442,GO_Biological_Process_2023,Vascular Wound Healing (GO:0061042),1/6,0.3247846469123595,0.7628353635787696,0,0,2.958609794628752,3.3272316907169377,VEGFA
1443,GO_Biological_Process_2023,Gland Development (GO:0048732),6/74,0.3274635596094075,0.7628353635787696,0,0,1.3060362923916593,1.458030835042088,WNT11;IGSF3;CITED2;LSR;HES1;EPHB3
1444,GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),27/387,0.3291791081519938,0.7628353635787696,0,0,1.1112701612903226,1.2347914787628078,UCN;SLC27A1;THRA;SERPINE1;HILPDA;HTR2B;YBX2;ACVR1B;SCAMP5;ITGAX;ZBED2;TNFSF11;IL10;WWTR1;SYK;ZBTB16;IL13;FOXJ1;TMEM64;TSHR;VEGFA;IL4;FGR;IL6;BMP1;IL17F;GAS6
1445,GO_Biological_Process_2023,'De Novo' Post-Translational Protein Folding (GO:0051084),3/32,0.3308259460963755,0.7628353635787696,0,0,1.5307725883893497,1.6932838219137296,DNAJB4;HSPA6;HSPA1B
1446,GO_Biological_Process_2023,NIK/NF-kappaB Signaling (GO:0038061),3/32,0.3308259460963755,0.7628353635787696,0,0,1.5307725883893497,1.6932838219137296,TLR6;RELB;BIRC3
1447,GO_Biological_Process_2023,Cellular Nitrogen Compound Biosynthetic Process (GO:0044271),3/32,0.3308259460963755,0.7628353635787696,0,0,1.5307725883893497,1.6932838219137296,CPS1;NOS3;CYP1B1
1448,GO_Biological_Process_2023,Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134),3/32,0.3308259460963755,0.7628353635787696,0,0,1.5307725883893497,1.6932838219137296,PLK3;CDKN1A;FHL1
1449,GO_Biological_Process_2023,Negative Regulation Of Osteoblast Differentiation (GO:0045668),3/32,0.3308259460963755,0.7628353635787696,0,0,1.5307725883893497,1.6932838219137296,CDK6;TMEM64;SMAD6
1450,GO_Biological_Process_2023,Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),3/32,0.3308259460963755,0.7628353635787696,0,0,1.5307725883893497,1.6932838219137296,SMARCD3;NEK6;MAP3K20
1451,GO_Biological_Process_2023,Positive Regulation Of Phagocytosis (GO:0050766),5/60,0.3309106320450556,0.7628353635787696,0,0,1.3454833597464342,1.487979376965828,C3;COLEC11;CAMK1D;PLCG2;GAS6
1452,GO_Biological_Process_2023,Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056),9/118,0.3319513694453987,0.7628353635787696,0,0,1.2223859045229797,1.3480065903017555,TIAM2;PLEKHG3;VAV3;STARD13;ARHGAP31;DNMBP;CHN2;SRGAP3;ARHGAP12
1453,GO_Biological_Process_2023,Protein Localization To Membrane (GO:0072657),14/192,0.3323090428410364,0.7628353635787696,0,0,1.164710313225786,1.283149578151019,SPTBN4;RAB3A;LIN7A;ANK3;PIGW;ANK1;NKD2;CACNB3;CDH1;EPB41L3;FCHO2;GAS6;RAMP1;PACSIN1
1454,GO_Biological_Process_2023,T Cell Differentiation (GO:0030217),4/46,0.3327684094241588,0.7628353635787696,0,0,1.40941824077216,1.5507948677634602,CD4;SOX13;GATA3;ZFP36L2
1455,GO_Biological_Process_2023,Myofibril Assembly (GO:0030239),4/46,0.3327684094241588,0.7628353635787696,0,0,1.40941824077216,1.5507948677634602,TMOD1;TMOD4;TPM1;TNNT3
1456,GO_Biological_Process_2023,Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536),4/46,0.3327684094241588,0.7628353635787696,0,0,1.40941824077216,1.5507948677634602,NOS3;AKT3;PTGS2;VEGFA
1457,GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion (GO:0022409),4/46,0.3327684094241588,0.7628353635787696,0,0,1.40941824077216,1.5507948677634602,IL10;CITED2;TNFSF11;ANK3
1458,GO_Biological_Process_2023,Positive Regulation Of Peptide Hormone Secretion (GO:0090277),4/46,0.3327684094241588,0.7628353635787696,0,0,1.40941824077216,1.5507948677634602,BLK;UCN;TNFSF11;FLNB
1459,GO_Biological_Process_2023,Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138),7/89,0.333664417149758,0.7628353635787696,0,0,1.2636178861788618,1.386971670537842,IL6;DOCK7;LIF;OSM;GAS6;SNCA;VEGFA
1460,GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),30/434,0.3362025581221727,0.7628353635787696,0,0,1.10029454845242,1.1993666640394398,CSF1;PLXND1;CITED2;FLT4;SERPINE1;NEXN;PTPRK;WNT11;CDH1;ITGAX;CCL3;CYP1B1;SRGAP3;PLXNA4;PLEKHG3;SEMA6C;SEMA4A;EPHA4;TPM1;VEGFA;IL4;FGR;MMP14;KIF26A;DLG5;ROR2;AMOTL1;EPHA1;SGK1;HBEGF
1461,GO_Biological_Process_2023,N-glycan Processing (GO:0006491),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,MAN1C1;ST8SIA6
1462,GO_Biological_Process_2023,Cardiac Ventricle Development (GO:0003231),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,HES1;GATA3
1463,GO_Biological_Process_2023,Cellular Response To Catecholamine Stimulus (GO:0071870),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,NR4A3;SNCA
1464,GO_Biological_Process_2023,Cortical Actin Cytoskeleton Organization (GO:0030866),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,NCKAP1;PLEK
1465,GO_Biological_Process_2023,Dopaminergic Neuron Differentiation (GO:0071542),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,NR4A2;VEGFA
1466,GO_Biological_Process_2023,Epithelial Structure Maintenance (GO:0010669),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,VSIG1;LSR
1467,GO_Biological_Process_2023,Establishment Of Epithelial Cell Polarity (GO:0090162),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,OPHN1;SYNE4
1468,GO_Biological_Process_2023,Establishment Of Skin Barrier (GO:0061436),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,LSR;SFN
1469,GO_Biological_Process_2023,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,HLA-DQA2;HLA-DQA1
1470,GO_Biological_Process_2023,Insulin Secretion (GO:0030073),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,KLRG1;RAB11FIP5
1471,GO_Biological_Process_2023,Linoleic Acid Metabolic Process (GO:0043651),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,GSTM2;ALOX5
1472,GO_Biological_Process_2023,Mesoderm Development (GO:0007498),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,TIE1;VEGFA
1473,GO_Biological_Process_2023,Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,SEMA4A;SEMA6C
1474,GO_Biological_Process_2023,Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,IL4I1;ASS1
1475,GO_Biological_Process_2023,Negative Regulation Of Peptidyl-Serine Phosphorylation (GO:0033137),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,DMTN;DMD
1476,GO_Biological_Process_2023,Negative Regulation Of Telomere Maintenance Via Telomerase (GO:0032211),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,PIF1;STON1
1477,GO_Biological_Process_2023,Neuron Apoptotic Process (GO:0051402),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,FAM162A;BNIP3
1478,GO_Biological_Process_2023,Phosphatidylcholine Biosynthetic Process (GO:0006656),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,SLC27A1;MFSD2A
1479,GO_Biological_Process_2023,Positive Regulation Of Activated T Cell Proliferation (GO:0042104),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,IGFBP2;TNFSF9
1480,GO_Biological_Process_2023,Positive Regulation Of Axon Extension (GO:0045773),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,SHTN1;VEGFA
1481,GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Fission (GO:0090141),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,BNIP3;SPIRE1
1482,GO_Biological_Process_2023,Purine Ribonucleotide Transport (GO:0015868),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,SLC25A41;CALHM3
1483,GO_Biological_Process_2023,Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090287),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,PCSK6;FSTL1
1484,GO_Biological_Process_2023,Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,IL12A;VEGFA
1485,GO_Biological_Process_2023,Release Of Cytochrome C From Mitochondria (GO:0001836),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,SFN;CLU
1486,GO_Biological_Process_2023,Skeletal Muscle Contraction (GO:0003009),2/19,0.3410526038417728,0.7628353635787696,0,0,1.7406184608230644,1.872415567006788,JSRP1;TNNT3
1487,GO_Biological_Process_2023,BMP Signaling Pathway (GO:0030509),5/61,0.3436681624500822,0.7628353635787696,0,0,1.321386121802128,1.4113444124230798,FAM83G;RGMB;SMAD6;ACVR2B;ACVR2A
1488,GO_Biological_Process_2023,Regulation Of Wound Healing (GO:0061041),4/47,0.3474429963113611,0.7628353635787696,0,0,1.3765674197646798,1.4552446720034653,DMTN;ALOX5;SERPINE1;HBEGF
1489,GO_Biological_Process_2023,Actin Filament Bundle Assembly (GO:0051017),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,DMTN;CALD1;PLS3
1490,GO_Biological_Process_2023,Actin Filament Bundle Organization (GO:0061572),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,DMTN;CALD1;PLS3
1491,GO_Biological_Process_2023,Glycolipid Metabolic Process (GO:0006664),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,B3GALNT1;ST8SIA6;PIGW
1492,GO_Biological_Process_2023,Lung Development (GO:0030324),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,WNT11;FOXJ1;VEGFA
1493,GO_Biological_Process_2023,Negative Regulation Of Endocytosis (GO:0045806),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,SCAMP5;LILRB1;TLR2
1494,GO_Biological_Process_2023,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,TIGAR;ACTN3;MST1
1495,GO_Biological_Process_2023,Positive Regulation Of DNA Binding (GO:0043388),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,HES1;GATA3;H1-0
1496,GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,TNFSF4;PLCG2;XCL1
1497,GO_Biological_Process_2023,Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,DMD;ANK3;NOL3
1498,GO_Biological_Process_2023,Regulation Of Activated T Cell Proliferation (GO:0046006),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,IGFBP2;TNFSF9;PDCD1LG2
1499,GO_Biological_Process_2023,Regulation Of Lamellipodium Assembly (GO:0010591),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,NCKAP1;DMTN;AUTS2
1500,GO_Biological_Process_2023,Regulation Of Sprouting Angiogenesis (GO:1903670),3/33,0.3485430834012855,0.7628353635787696,0,0,1.4796677215189873,1.5595600587919878,ALOX5;KLF2;VEGFA
1501,GO_Biological_Process_2023,Regulation Of Ras Protein Signal Transduction (GO:0046578),6/76,0.3503154686475344,0.7628353635787696,0,0,1.2685850232241984,1.3306457140385215,NTRK1;STARD13;OPHN1;RASGEF1A;EPS8L2;RASGRP4
1502,GO_Biological_Process_2023,Response To Calcium Ion (GO:0051592),8/106,0.3573167973870535,0.7628353635787696,0,0,1.2082799760094665,1.2434801961070914,DMTN;CPNE7;TRPC1;KCNMA1;PLCG2;ADCY1;CLU;LGMN
1503,GO_Biological_Process_2023,Regulation Of Protein Kinase B Signaling (GO:0051896),10/136,0.3601589148080164,0.7628353635787696,0,0,1.1748178454622369,1.1997356320007475,NTRK1;NTRK2;MC1R;SFRP5;CCL3;OSM;TNFAIP8L3;GATA3;GAS6;HBEGF
1504,GO_Biological_Process_2023,Embryonic Organ Development (GO:0048568),6/77,0.3617926901980396,0.7628353635787696,0,0,1.2506506126369636,1.271516355162985,TEAD4;COL18A1;CXCL8;COL27A1;GATA3;MFSD2A
1505,GO_Biological_Process_2023,Myelination (GO:0042552),4/48,0.3621259073604762,0.7628353635787696,0,0,1.3452098178939034,1.3664147870081604,CNTNAP1;PLLP;AMIGO1;EPB41L3
1506,GO_Biological_Process_2023,Post-Translational Protein Modification (GO:0043687),4/48,0.3621259073604762,0.7628353635787696,0,0,1.3452098178939034,1.3664147870081604,FN3K;SENP8;PADI4;PARP9
1507,GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803),4/48,0.3621259073604762,0.7628353635787696,0,0,1.3452098178939034,1.3664147870081604,SYK;GAS6;HSPA1B;NAIP
1508,GO_Biological_Process_2023,Adenine Nucleotide Transport (GO:0051503),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,SLC25A41;CALHM3
1509,GO_Biological_Process_2023,Calcium-Mediated Signaling Using Intracellular Calcium Source (GO:0035584),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,DMTN;CLU
1510,GO_Biological_Process_2023,Cell Projection Organization (GO:0030030),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,NCKAP1;PLEK
1511,GO_Biological_Process_2023,Intracellular Monoatomic Ion Homeostasis (GO:0006873),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,MT3;SLC39A14
1512,GO_Biological_Process_2023,Lipopolysaccharide-Mediated Signaling Pathway (GO:0031663),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,CCL3;PLCG2
1513,GO_Biological_Process_2023,Long-Term Synaptic Potentiation (GO:0060291),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,NOL3;GRIN2D
1514,GO_Biological_Process_2023,Maturation Of LSU-rRNA (GO:0000470),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,URB1;RRP15
1515,GO_Biological_Process_2023,Negative Regulation Of Microtubule Depolymerization (GO:0007026),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,BMERB1;HDGFL3
1516,GO_Biological_Process_2023,Negative Regulation Of Reproductive Process (GO:2000242),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,DUSP1;ZP3
1517,GO_Biological_Process_2023,Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,ZFP36;NLRP6
1518,GO_Biological_Process_2023,Phosphatidylglycerol Metabolic Process (GO:0046471),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,SLC27A1;PLA2G4A
1519,GO_Biological_Process_2023,Positive Regulation Of Lipid Storage (GO:0010884),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,C3;HILPDA
1520,GO_Biological_Process_2023,protein-DNA Complex Disassembly (GO:0032986),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,SMARCD3;MYC
1521,GO_Biological_Process_2023,Pulmonary Valve Development (GO:0003177),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,NOS3;SMAD6
1522,GO_Biological_Process_2023,Regulation Of Calcium Ion Import (GO:0090279),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,FCRL3;CCL3
1523,GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction By Calcium Ion Signaling (GO:0010882),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,GSTM2;DMD
1524,GO_Biological_Process_2023,Regulation Of Macrophage Chemotaxis (GO:0010758),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,CSF1;SLAMF8
1525,GO_Biological_Process_2023,Regulation Of Smooth Muscle Contraction (GO:0006940),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,NMU;PROK2
1526,GO_Biological_Process_2023,Sensory Perception Of Pain (GO:0019233),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,OPRL1;PROK2
1527,GO_Biological_Process_2023,Sulfur Compound Catabolic Process (GO:0044273),2/20,0.3645421413797624,0.7628353635787696,0,0,1.6438296003513395,1.6588100167681572,DPEP2;SGSH
1528,GO_Biological_Process_2023,B Cell Activation (GO:0042113),7/92,0.3650592207186381,0.7628353635787696,0,0,1.2188235294117646,1.228203217478694,IL10;IL4;LYL1;CD70;PLCG2;PAX5;AICDA
1529,GO_Biological_Process_2023,Positive Regulation Of Neuron Projection Development (GO:0010976),7/92,0.3650592207186381,0.7628353635787696,0,0,1.2188235294117646,1.228203217478694,NTRK1;NTRK2;LTK;CAMK1D;ROR2;CAMK1;PACSIN1
1530,GO_Biological_Process_2023,ATP Metabolic Process (GO:0046034),3/34,0.3662093286946054,0.7628353635787696,0,0,1.4318599428338097,1.4383751529274458,ENPP1;AK4;HSPA1B
1531,GO_Biological_Process_2023,Apoptotic Mitochondrial Changes (GO:0008637),3/34,0.3662093286946054,0.7628353635787696,0,0,1.4318599428338097,1.4383751529274458,BNIP3;SFN;CLU
